person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
38,female,Associate,29920,16,RENT,4400,HOMEIMPROVEMENT,14.09,0.15,14,661,No,1
37,female,Bachelor,65592,14,RENT,4400,VENTURE,15.62,0.07,11,661,No,1
36,male,Doctorate,48702,18,MORTGAGE,4000,EDUCATION,18.07,0.08,14,673,Yes,1
36,female,High School,48957,13,MORTGAGE,6000,EDUCATION,11.01,0.12,15,689,No,1
36,female,Associate,49113,13,MORTGAGE,6000,EDUCATION,8.49,0.12,17,657,Yes,1
37,male,High School,49267,15,OWN,5000,HOMEIMPROVEMENT,11.01,0.1,12,644,Yes,1
38,female,Master,49050,16,MORTGAGE,10000,MEDICAL,5.99,0.2,17,643,Yes,1
39,male,Associate,49049,20,OWN,1000,VENTURE,10.37,0.02,16,563,Yes,1
45,female,Bachelor,39357,25,RENT,4500,PERSONAL,7.51,0.11,12,708,Yes,1
46,female,High School,43051,24,RENT,4500,PERSONAL,12.68,0.1,13,615,No,1
46,male,High School,48824,24,MORTGAGE,12000,EDUCATION,6.91,0.25,11,667,No,1
44,male,High School,43471,16,RENT,4500,DEBTCONSOLIDATION,14.59,0.1,11,455,No,1
38,male,Doctorate,51552,14,RENT,4500,MEDICAL,6.62,0.09,11,680,Yes,1
41,female,High School,49106,18,MORTGAGE,1500,MEDICAL,10.36,0.03,16,607,Yes,1
37,male,High School,55567,17,RENT,4500,DEBTCONSOLIDATION,11.86,0.08,16,678,No,1
43,male,High School,60731,15,RENT,4500,PERSONAL,10.74,0.07,16,628,Yes,1
36,male,Master,48690,11,OWN,5000,PERSONAL,7.88,0.1,12,706,No,1
39,male,Bachelor,63704,16,RENT,4500,VENTURE,11.99,0.07,11,603,Yes,1
40,female,Bachelor,64600,19,RENT,4500,MEDICAL,6.03,0.07,16,710,No,1
38,male,Bachelor,78986,17,RENT,4500,HOMEIMPROVEMENT,13.43,0.06,12,684,No,1
43,male,High School,81547,19,RENT,4500,MEDICAL,5.42,0.06,13,590,No,1
39,female,High School,102988,18,RENT,4500,PERSONAL,10.99,0.04,14,661,No,1
39,male,Master,133001,15,RENT,4500,HOMEIMPROVEMENT,13.49,0.03,11,640,Yes,1
50,female,Master,43578,28,RENT,4600,MEDICAL,12.23,0.11,13,677,No,1
38,male,Associate,51438,18,RENT,4600,DEBTCONSOLIDATION,11.01,0.09,16,606,Yes,1
41,female,Associate,56069,19,RENT,4600,PERSONAL,10.99,0.08,16,647,Yes,1
50,male,Associate,49258,32,OWN,8000,HOMEIMPROVEMENT,7.88,0.16,14,666,No,1
47,male,Associate,49136,22,MORTGAGE,6000,PERSONAL,7.74,0.12,11,603,Yes,1
43,male,Associate,48824,19,MORTGAGE,18000,MEDICAL,11.83,0.37,15,613,Yes,1
38,female,Master,57540,13,RENT,4775,MEDICAL,11.01,0.08,13,656,Yes,1
36,male,Associate,17876,13,RENT,4800,MEDICAL,15.28,0.27,15,667,No,1
38,male,Bachelor,48932,18,MORTGAGE,4000,PERSONAL,12.21,0.08,13,652,No,1
39,male,Associate,29930,16,RENT,4800,DEBTCONSOLIDATION,7.49,0.16,16,695,Yes,1
37,female,Associate,37955,18,RENT,4800,VENTURE,11.49,0.13,16,664,No,1
36,female,Bachelor,49019,13,OWN,5000,PERSONAL,8,0.1,16,675,Yes,1
38,female,Bachelor,41386,14,RENT,4800,VENTURE,8.49,0.12,11,640,Yes,1
40,female,High School,49359,19,OWN,12000,PERSONAL,11.71,0.24,15,670,Yes,1
38,female,Associate,48911,16,MORTGAGE,12000,HOMEIMPROVEMENT,8.9,0.25,15,589,No,1
37,male,High School,44290,15,RENT,4800,PERSONAL,10.75,0.11,14,654,Yes,1
38,female,Doctorate,49407,15,MORTGAGE,15000,EDUCATION,16.07,0.3,14,667,No,1
36,male,Associate,48992,15,RENT,4800,VENTURE,11.01,0.1,15,650,No,1
46,male,Associate,49752,23,OWN,4000,EDUCATION,11.71,0.08,17,618,Yes,1
36,male,Associate,49958,16,MORTGAGE,7475,VENTURE,5.42,0.15,13,703,Yes,1
37,male,Master,50091,13,OWN,2875,PERSONAL,11.99,0.06,14,688,Yes,1
37,male,Doctorate,50008,15,OWN,4000,VENTURE,13.49,0.08,14,725,Yes,1
36,male,High School,50350,14,MORTGAGE,7200,HOMEIMPROVEMENT,16.32,0.14,11,693,No,1
42,male,Bachelor,49638,21,MORTGAGE,10400,DEBTCONSOLIDATION,7.51,0.21,14,705,No,1
39,male,High School,50003,14,OWN,3500,HOMEIMPROVEMENT,8.59,0.07,14,582,Yes,1
37,male,Bachelor,67055,18,RENT,4800,VENTURE,8.9,0.07,13,714,Yes,1
46,male,High School,72899,24,RENT,4800,MEDICAL,12.12,0.07,16,671,No,1
39,male,High School,68083,17,RENT,4800,DEBTCONSOLIDATION,16.7,0.07,12,621,No,1
39,female,High School,77777,21,RENT,4800,DEBTCONSOLIDATION,12.73,0.06,16,579,Yes,1
37,female,Bachelor,71731,14,RENT,4800,EDUCATION,14.54,0.07,14,644,No,1
42,male,High School,50343,21,MORTGAGE,10000,EDUCATION,10.99,0.2,12,666,No,1
36,female,Associate,50160,16,MORTGAGE,6250,DEBTCONSOLIDATION,10.62,0.12,17,651,Yes,1
49,female,High School,97223,27,RENT,4800,HOMEIMPROVEMENT,7.88,0.05,15,547,Yes,1
48,female,Associate,111685,25,RENT,4800,PERSONAL,7.88,0.04,17,701,No,1
43,female,High School,49831,22,MORTGAGE,6000,MEDICAL,13.22,0.12,16,627,No,1
40,male,Associate,50304,21,MORTGAGE,6000,HOMEIMPROVEMENT,12.53,0.12,11,668,Yes,1
45,male,High School,129973,23,RENT,4800,MEDICAL,12.23,0.04,11,612,No,1
41,female,Bachelor,50574,18,MORTGAGE,10000,MEDICAL,11.99,0.2,14,667,No,1
37,female,High School,114993,17,RENT,10000,MEDICAL,7.88,0.09,13,601,Yes,1
39,male,Master,101281,15,RENT,10000,EDUCATION,16.4,0.1,14,733,No,1
38,female,Doctorate,115984,15,RENT,10000,HOMEIMPROVEMENT,19.04,0.09,14,678,Yes,1
42,male,High School,121138,20,RENT,10000,VENTURE,13.55,0.08,13,681,Yes,1
38,male,Associate,135465,16,RENT,10000,VENTURE,11.26,0.07,15,580,Yes,1
37,female,High School,124342,15,RENT,10000,EDUCATION,15.62,0.08,12,563,No,1
49,female,High School,139059,25,RENT,10000,PERSONAL,10.37,0.07,17,608,Yes,1
40,female,Associate,51404,17,MORTGAGE,18000,MEDICAL,5.79,0.35,14,707,No,1
37,female,Associate,140898,13,RENT,10000,EDUCATION,7.66,0.07,11,617,No,1
49,male,Master,51204,28,MORTGAGE,8000,EDUCATION,7.14,0.16,15,529,Yes,1
36,female,Bachelor,144872,15,RENT,10000,HOMEIMPROVEMENT,11.49,0.07,14,694,Yes,1
38,female,Associate,144917,11,RENT,10000,DEBTCONSOLIDATION,10.28,0.07,12,692,No,1
41,male,Associate,146430,15,RENT,10000,VENTURE,6.03,0.07,13,652,Yes,1
47,male,Associate,151897,23,RENT,10000,MEDICAL,6.91,0.07,17,662,No,1
37,male,High School,163108,15,RENT,10000,VENTURE,7.74,0.06,13,699,Yes,1
47,male,Master,168908,24,RENT,10000,VENTURE,11.01,0.06,13,708,No,1
42,male,High School,51612,22,OWN,12000,VENTURE,6.03,0.23,15,636,Yes,1
43,male,High School,44517,20,MORTGAGE,4000,HOMEIMPROVEMENT,6.62,0.09,16,661,No,1
49,female,Master,51589,26,MORTGAGE,3000,MEDICAL,8.9,0.06,15,743,No,1
36,male,High School,200240,17,RENT,10000,MEDICAL,7.88,0.05,17,696,No,1
40,female,High School,89013,17,RENT,9975,VENTURE,16.29,0.11,16,617,No,1
36,female,Master,29634,14,RENT,9925,MEDICAL,13.06,0.33,13,711,No,1
36,male,High School,67367,12,RENT,9900,MEDICAL,14.84,0.15,13,673,No,1
43,male,Bachelor,51505,21,MORTGAGE,7775,MEDICAL,5.99,0.15,16,657,Yes,1
38,male,High School,51307,14,OWN,5600,EDUCATION,9.99,0.11,14,541,Yes,1
36,female,Bachelor,51748,15,MORTGAGE,6000,VENTURE,10.59,0.12,13,741,No,1
37,female,Associate,51244,19,MORTGAGE,3000,MEDICAL,15.23,0.06,11,679,Yes,1
39,male,Associate,81429,18,RENT,9800,EDUCATION,16.29,0.12,14,663,Yes,1
37,female,Associate,51565,14,MORTGAGE,4500,EDUCATION,12.99,0.09,12,617,Yes,1
36,male,High School,51432,14,OWN,2000,MEDICAL,15.62,0.04,13,546,Yes,1
37,male,Master,85085,14,RENT,4900,EDUCATION,12.18,0.06,15,608,Yes,1
39,female,Master,51235,16,MORTGAGE,5000,PERSONAL,8.49,0.1,11,623,Yes,1
39,male,Associate,66544,17,RENT,4975,DEBTCONSOLIDATION,12.21,0.07,11,689,No,1
40,female,High School,34423,17,RENT,5000,VENTURE,12.99,0.15,13,671,Yes,1
47,male,Master,35328,23,RENT,5000,EDUCATION,5.42,0.14,15,670,No,1
38,female,High School,51223,18,MORTGAGE,4000,PERSONAL,10.74,0.08,12,572,Yes,1
38,male,Associate,36715,13,RENT,5000,VENTURE,13.61,0.14,11,602,Yes,1
44,male,Associate,37076,22,RENT,5000,VENTURE,13.98,0.13,11,730,No,1
36,female,High School,36535,14,RENT,5000,DEBTCONSOLIDATION,11.14,0.14,17,687,Yes,1
44,male,Bachelor,51835,19,MORTGAGE,13200,MEDICAL,6.17,0.25,14,609,Yes,1
50,male,Bachelor,37028,28,RENT,5000,VENTURE,12.84,0.14,15,703,No,1
43,female,Associate,51164,20,MORTGAGE,20000,VENTURE,11.01,0.39,13,614,No,1
41,male,High School,39545,17,RENT,5000,MEDICAL,13.98,0.13,15,713,No,1
39,female,Associate,39328,17,RENT,5000,VENTURE,9.32,0.13,12,560,Yes,1
36,female,Bachelor,39361,11,RENT,5000,VENTURE,10.62,0.13,15,678,Yes,1
39,female,Doctorate,51290,17,OWN,8000,PERSONAL,10.38,0.16,17,633,No,1
50,male,Bachelor,51334,29,MORTGAGE,10000,HOMEIMPROVEMENT,14.84,0.19,13,631,Yes,1
50,male,Bachelor,41760,30,RENT,5000,VENTURE,5.79,0.12,12,613,Yes,1
41,female,Associate,42694,21,RENT,5000,DEBTCONSOLIDATION,11.99,0.12,14,639,Yes,1
36,female,Associate,51231,14,MORTGAGE,12000,HOMEIMPROVEMENT,11.01,0.23,15,650,No,1
49,male,Associate,51301,27,MORTGAGE,16750,EDUCATION,10.99,0.33,12,580,Yes,1
42,male,Associate,35550,19,RENT,5000,PERSONAL,16.49,0.14,13,659,No,1
38,male,High School,43372,15,RENT,5000,PERSONAL,9.99,0.12,14,672,Yes,1
36,female,Associate,51368,14,MORTGAGE,7800,PERSONAL,12.53,0.15,13,654,No,1
36,female,Bachelor,35650,14,RENT,5000,MEDICAL,16.45,0.14,13,566,No,1
38,male,Master,42856,15,RENT,5000,VENTURE,15.37,0.12,14,719,No,1
37,female,Associate,43014,17,RENT,5000,MEDICAL,13.47,0.12,17,554,Yes,1
40,female,High School,44033,17,RENT,5000,MEDICAL,10.75,0.11,16,704,Yes,1
39,female,High School,44563,16,RENT,5000,MEDICAL,11.01,0.11,16,656,Yes,1
50,male,Bachelor,44140,26,RENT,5000,VENTURE,10.37,0.11,16,617,Yes,1
39,male,Associate,45392,16,RENT,5000,PERSONAL,11.01,0.11,17,508,Yes,1
38,female,Master,45454,15,RENT,5000,DEBTCONSOLIDATION,9.99,0.11,11,720,No,1
45,male,Associate,51711,27,MORTGAGE,7475,VENTURE,13.49,0.14,15,672,Yes,1
41,female,High School,47966,19,RENT,5000,VENTURE,11.01,0.1,15,583,Yes,1
38,female,High School,48043,16,RENT,5000,MEDICAL,13.22,0.1,14,620,No,1
39,male,High School,41779,15,RENT,5000,PERSONAL,8.49,0.12,15,668,No,1
48,female,Associate,44952,28,MORTGAGE,15000,HOMEIMPROVEMENT,12.69,0.33,16,591,No,1
42,male,Bachelor,48949,20,RENT,5000,MEDICAL,6.17,0.1,12,743,No,1
36,female,High School,49080,13,RENT,5000,MEDICAL,12.61,0.1,13,631,Yes,1
45,female,Doctorate,41813,24,RENT,5000,EDUCATION,11.01,0.12,11,669,No,1
37,female,High School,48972,14,RENT,5000,VENTURE,12.18,0.1,12,563,Yes,1
40,male,Bachelor,52503,19,MORTGAGE,8400,VENTURE,13.49,0.16,12,691,No,1
40,male,High School,52945,15,OWN,15000,MEDICAL,16,0.28,16,635,Yes,1
48,male,High School,50434,27,RENT,5000,MEDICAL,7.29,0.1,16,602,No,1
41,female,High School,51692,20,RENT,5000,VENTURE,7.49,0.1,15,657,Yes,1
38,female,Bachelor,52467,17,MORTGAGE,8250,DEBTCONSOLIDATION,7.51,0.16,12,605,Yes,1
45,female,Bachelor,52795,20,MORTGAGE,3600,VENTURE,13.49,0.07,15,674,Yes,1
36,male,High School,45565,16,MORTGAGE,3000,MEDICAL,18.39,0.07,15,636,No,1
39,male,Associate,45965,17,RENT,5000,EDUCATION,15.62,0.11,15,662,No,1
43,male,High School,52602,23,MORTGAGE,15000,MEDICAL,8.88,0.29,12,682,No,1
38,female,Associate,54871,14,RENT,5000,MEDICAL,12.68,0.09,13,586,Yes,1
38,female,Master,52491,16,OWN,10000,VENTURE,7.51,0.19,12,663,No,1
38,female,High School,48157,18,RENT,5000,EDUCATION,17.74,0.1,17,635,No,1
41,male,High School,55656,18,RENT,5000,MEDICAL,6.17,0.09,14,652,No,1
41,male,Associate,52607,19,OWN,22800,VENTURE,12.21,0.43,11,651,Yes,1
39,male,Bachelor,52739,17,MORTGAGE,6250,HOMEIMPROVEMENT,7.68,0.12,14,597,No,1
40,male,High School,52686,17,MORTGAGE,2500,MEDICAL,12.84,0.05,14,685,Yes,1
41,male,High School,57254,18,RENT,5000,PERSONAL,7.51,0.09,11,674,No,1
50,male,Master,50500,26,RENT,5000,DEBTCONSOLIDATION,15.31,0.1,16,712,No,1
36,male,Associate,52552,15,MORTGAGE,11000,DEBTCONSOLIDATION,11.01,0.21,12,665,No,1
44,female,Bachelor,58544,21,RENT,5000,VENTURE,13.43,0.09,14,675,No,1
47,female,High School,52745,22,MORTGAGE,13750,HOMEIMPROVEMENT,14.84,0.26,13,622,Yes,1
39,female,Associate,59327,16,RENT,5000,PERSONAL,10.99,0.08,13,688,Yes,1
45,male,High School,53638,23,RENT,5000,EDUCATION,11.01,0.09,14,700,No,1
41,male,Master,67843,19,RENT,9000,HOMEIMPROVEMENT,5.99,0.13,16,634,Yes,1
36,male,Associate,53322,13,MORTGAGE,15000,PERSONAL,13.11,0.28,15,613,No,1
36,female,High School,53424,16,MORTGAGE,6000,DEBTCONSOLIDATION,7.88,0.11,15,650,No,1
43,female,High School,65705,22,RENT,9000,HOMEIMPROVEMENT,15.65,0.14,16,628,No,1
37,female,High School,53677,14,MORTGAGE,5000,PERSONAL,7.49,0.09,13,694,Yes,1
38,male,Bachelor,53648,16,MORTGAGE,10000,PERSONAL,9.63,0.19,17,716,No,1
37,male,Associate,78770,14,RENT,9000,DEBTCONSOLIDATION,6.91,0.11,15,621,No,1
39,female,Associate,53826,18,MORTGAGE,8000,MEDICAL,9.63,0.15,17,596,Yes,1
43,female,Master,53731,20,MORTGAGE,10000,PERSONAL,10.38,0.19,14,588,Yes,1
47,male,Associate,85012,25,RENT,9000,EDUCATION,12.87,0.11,14,658,No,1
38,male,High School,89945,17,RENT,9000,EDUCATION,12.84,0.1,12,656,No,1
47,female,Master,54005,25,OWN,4000,HOMEIMPROVEMENT,11.14,0.07,16,638,Yes,1
43,male,Master,53689,24,OWN,8000,MEDICAL,9.32,0.15,15,660,Yes,1
39,female,High School,53563,19,MORTGAGE,2500,PERSONAL,7.68,0.05,15,558,Yes,1
38,male,High School,54009,17,OWN,7000,VENTURE,9.76,0.13,12,673,Yes,1
43,female,Master,103380,21,RENT,9000,EDUCATION,11.89,0.09,11,704,No,1
47,female,Master,104080,23,RENT,9000,HOMEIMPROVEMENT,12.87,0.09,13,676,No,1
40,male,Associate,130612,18,RENT,9000,HOMEIMPROVEMENT,11.86,0.07,12,671,No,1
37,female,High School,160816,13,RENT,9000,MEDICAL,13.85,0.06,12,675,Yes,1
47,female,Bachelor,293584,20,RENT,9000,HOMEIMPROVEMENT,13.61,0.03,11,679,No,1
41,female,High School,37031,20,RENT,8875,MEDICAL,5.42,0.24,15,657,No,1
42,male,High School,39907,19,RENT,8875,DEBTCONSOLIDATION,16.29,0.22,16,673,No,1
41,male,High School,46469,18,RENT,8875,MEDICAL,19.03,0.19,11,603,Yes,1
46,male,Master,54748,22,MORTGAGE,6000,PERSONAL,13.67,0.11,12,706,No,1
48,male,Doctorate,39247,24,RENT,8800,MEDICAL,15.62,0.22,11,597,No,1
45,male,Associate,54847,24,MORTGAGE,15625,PERSONAL,8.9,0.28,13,591,Yes,1
47,female,High School,55032,25,OWN,11200,MEDICAL,6.62,0.2,12,661,Yes,1
48,male,Associate,60801,24,RENT,5000,HOMEIMPROVEMENT,11.49,0.08,12,742,No,1
36,male,Associate,53471,16,RENT,5000,MEDICAL,13.22,0.09,13,691,No,1
37,male,Bachelor,55132,14,OWN,10800,VENTURE,6.03,0.2,14,704,Yes,1
38,male,High School,53594,14,RENT,5000,PERSONAL,15.65,0.09,14,639,No,1
37,male,Associate,60961,18,RENT,5000,DEBTCONSOLIDATION,11.89,0.08,12,600,Yes,1
40,male,Bachelor,55062,14,MORTGAGE,3600,HOMEIMPROVEMENT,6.62,0.07,13,679,Yes,1
45,male,High School,54811,22,MORTGAGE,14000,HOMEIMPROVEMENT,6.62,0.26,12,672,No,1
39,male,Bachelor,29889,19,RENT,8500,MEDICAL,7.49,0.28,12,632,No,1
39,female,Bachelor,54917,21,MORTGAGE,3000,PERSONAL,7.9,0.05,15,682,No,1
36,female,Bachelor,32062,15,RENT,8500,DEBTCONSOLIDATION,10.62,0.27,14,639,No,1
37,male,Bachelor,33014,15,RENT,8500,HOMEIMPROVEMENT,8.49,0.26,17,707,No,1
39,male,Bachelor,55172,12,MORTGAGE,8625,VENTURE,11.01,0.16,13,650,No,1
37,female,Associate,52477,15,RENT,8500,MEDICAL,8.88,0.16,11,618,Yes,1
38,female,High School,78690,15,RENT,8500,DEBTCONSOLIDATION,7.51,0.11,13,620,No,1
42,female,High School,82693,17,RENT,8500,MEDICAL,10.37,0.1,12,546,Yes,1
39,male,Associate,37125,16,RENT,8450,VENTURE,5.99,0.23,16,525,Yes,1
42,male,High School,2448661,16,RENT,8450,VENTURE,12.29,0,15,635,Yes,1
43,female,Associate,56022,18,RENT,5000,EDUCATION,10.38,0.09,14,684,No,1
41,male,Bachelor,63345,20,RENT,5000,DEBTCONSOLIDATION,7.88,0.08,13,694,No,1
39,female,Master,63705,19,RENT,5000,EDUCATION,11.01,0.08,17,693,Yes,1
36,male,High School,64655,13,RENT,5000,MEDICAL,10.74,0.08,12,694,Yes,1
46,female,Master,54825,23,MORTGAGE,12250,MEDICAL,6.54,0.22,16,691,Yes,1
43,male,Associate,55229,20,MORTGAGE,5700,MEDICAL,6.91,0.1,11,645,Yes,1
50,male,Associate,67201,26,RENT,5000,DEBTCONSOLIDATION,13.47,0.07,14,660,Yes,1
36,female,Bachelor,55018,10,MORTGAGE,7000,EDUCATION,7.14,0.13,14,683,No,1
43,male,High School,55119,21,OWN,2000,MEDICAL,11.49,0.04,17,646,No,1
38,female,High School,55072,19,MORTGAGE,6375,DEBTCONSOLIDATION,7.51,0.12,16,622,Yes,1
36,male,High School,70521,15,RENT,5000,VENTURE,6.62,0.07,16,627,Yes,1
39,male,High School,55190,18,MORTGAGE,12000,DEBTCONSOLIDATION,14.72,0.22,15,476,Yes,1
41,female,Associate,63762,18,RENT,5000,DEBTCONSOLIDATION,12.84,0.08,17,550,No,1
40,female,Associate,71604,17,RENT,5000,EDUCATION,7.49,0.07,11,661,No,1
38,male,High School,72981,17,RENT,5000,EDUCATION,14.79,0.07,17,690,No,1
36,female,High School,55121,16,MORTGAGE,2000,HOMEIMPROVEMENT,9.88,0.04,12,634,Yes,1
41,female,Associate,73109,17,RENT,5000,PERSONAL,5.42,0.07,17,658,Yes,1
37,female,High School,72954,14,RENT,5000,VENTURE,6.17,0.07,13,578,Yes,1
40,male,Doctorate,73170,18,RENT,5000,EDUCATION,15.31,0.07,16,641,Yes,1
37,male,Bachelor,76640,16,RENT,5000,HOMEIMPROVEMENT,10.2,0.07,16,575,Yes,1
38,male,High School,77588,16,RENT,5000,DEBTCONSOLIDATION,7.88,0.06,16,687,No,1
40,male,Master,78982,17,RENT,5000,DEBTCONSOLIDATION,9.63,0.06,16,682,No,1
43,male,High School,78852,20,RENT,5000,MEDICAL,9.62,0.06,16,613,Yes,1
37,male,Associate,71970,18,RENT,5000,PERSONAL,14.84,0.07,14,588,No,1
44,female,High School,79064,20,RENT,5000,VENTURE,8,0.06,15,692,Yes,1
39,male,High School,82725,14,RENT,5000,EDUCATION,13.49,0.06,11,635,No,1
36,male,Bachelor,55192,11,OWN,8000,DEBTCONSOLIDATION,14.74,0.14,13,644,Yes,1
38,female,High School,84907,14,RENT,5000,MEDICAL,12.42,0.06,11,688,No,1
37,female,Associate,54787,17,OWN,12000,EDUCATION,12.21,0.22,12,694,No,1
44,male,Associate,66074,21,RENT,5000,MEDICAL,12.61,0.08,14,632,No,1
43,male,Associate,86219,18,RENT,5000,VENTURE,11.14,0.06,14,658,Yes,1
50,male,High School,90968,27,RENT,5000,VENTURE,13.23,0.05,15,608,Yes,1
42,male,High School,55303,19,OWN,5000,VENTURE,7.43,0.09,12,666,No,1
40,female,Master,92615,16,RENT,5000,PERSONAL,13.72,0.05,15,677,No,1
36,female,Associate,55055,11,MORTGAGE,16750,EDUCATION,7.88,0.3,13,619,Yes,1
37,male,Doctorate,101926,16,RENT,5000,HOMEIMPROVEMENT,10,0.05,16,701,No,1
50,male,Bachelor,55772,26,MORTGAGE,5000,PERSONAL,7.9,0.09,16,687,No,1
40,female,High School,56039,22,MORTGAGE,7000,HOMEIMPROVEMENT,6.62,0.12,17,660,Yes,1
36,male,Associate,55879,17,MORTGAGE,10000,MEDICAL,13.49,0.18,16,507,Yes,1
36,male,Associate,105443,18,RENT,5000,MEDICAL,13.98,0.05,14,666,No,1
38,male,High School,109060,12,RENT,5000,MEDICAL,8.49,0.05,15,660,Yes,1
36,female,High School,56032,14,MORTGAGE,18000,MEDICAL,6.91,0.32,11,648,No,1
41,male,Bachelor,109235,21,RENT,5000,VENTURE,14.26,0.05,13,702,Yes,1
36,male,Associate,48181,13,MORTGAGE,1800,EDUCATION,14.09,0.04,17,683,No,1
38,female,High School,114016,17,RENT,5000,PERSONAL,15.33,0.04,16,609,No,1
38,male,High School,114932,16,RENT,5000,MEDICAL,13.48,0.04,16,661,No,1
44,male,High School,118400,21,RENT,5000,HOMEIMPROVEMENT,15.96,0.04,13,683,Yes,1
43,female,Associate,119326,22,RENT,5000,VENTURE,14.84,0.04,14,651,No,1
42,male,Associate,56041,20,MORTGAGE,9600,DEBTCONSOLIDATION,7.51,0.17,17,626,Yes,1
36,male,Associate,121155,14,RENT,5000,DEBTCONSOLIDATION,7.66,0.04,11,566,Yes,1
37,female,Associate,56071,12,MORTGAGE,6000,VENTURE,9.25,0.11,16,592,Yes,1
43,female,High School,56228,22,MORTGAGE,6300,EDUCATION,7.51,0.11,14,684,Yes,1
38,female,Associate,130230,17,RENT,5000,PERSONAL,15.21,0.04,17,641,No,1
40,female,Associate,55937,17,MORTGAGE,10000,HOMEIMPROVEMENT,7.9,0.18,14,550,No,1
41,male,Bachelor,56058,17,MORTGAGE,7700,VENTURE,11.71,0.14,17,612,Yes,1
38,female,Associate,32374,16,RENT,5200,VENTURE,13.43,0.16,15,530,Yes,1
36,male,Doctorate,56396,13,MORTGAGE,8000,VENTURE,5.42,0.14,15,726,No,1
39,male,High School,49107,15,RENT,5200,EDUCATION,6.62,0.11,17,651,No,1
50,male,High School,56099,29,MORTGAGE,8600,EDUCATION,14.09,0.15,12,653,No,1
37,female,Associate,56461,13,MORTGAGE,5000,EDUCATION,10.75,0.09,14,620,No,1
41,male,High School,29159,19,RENT,5375,VENTURE,11.01,0.18,16,681,No,1
38,female,High School,35274,14,RENT,5400,EDUCATION,13.47,0.15,11,586,Yes,1
40,male,High School,35738,19,RENT,5400,DEBTCONSOLIDATION,10.37,0.15,15,662,Yes,1
38,male,Associate,56400,16,MORTGAGE,6500,VENTURE,6.03,0.12,15,625,No,1
40,male,High School,42268,17,RENT,5400,PERSONAL,12.61,0.13,13,697,No,1
37,male,Associate,66114,10,RENT,5400,MEDICAL,13.99,0.08,17,545,No,1
36,male,Associate,18005,16,RENT,5500,EDUCATION,17.56,0.31,11,677,No,1
37,female,High School,49963,14,MORTGAGE,8000,DEBTCONSOLIDATION,15.21,0.16,13,565,No,1
41,male,Master,26391,18,RENT,5500,MEDICAL,5.79,0.21,14,662,No,1
37,male,Master,57278,16,MORTGAGE,13750,EDUCATION,13.98,0.24,13,690,No,1
37,female,Associate,33545,13,RENT,5500,MEDICAL,11.01,0.16,12,573,Yes,1
41,male,High School,57178,17,MORTGAGE,7200,DEBTCONSOLIDATION,7.51,0.13,16,681,No,1
37,female,High School,35598,13,RENT,5500,EDUCATION,6.03,0.15,15,687,Yes,1
36,female,Master,36783,15,RENT,5500,EDUCATION,8.9,0.15,11,739,Yes,1
47,male,Master,57577,23,MORTGAGE,7500,PERSONAL,6.62,0.13,12,683,Yes,1
40,male,Associate,36890,19,RENT,5500,MEDICAL,14.74,0.15,12,641,Yes,1
36,male,High School,38135,13,RENT,5500,PERSONAL,12.53,0.14,15,572,Yes,1
38,male,High School,57605,17,MORTGAGE,11000,DEBTCONSOLIDATION,8.9,0.19,16,600,Yes,1
36,male,Associate,41353,15,RENT,5500,MEDICAL,12.29,0.13,17,699,Yes,1
43,male,Doctorate,58727,23,RENT,5500,MEDICAL,12.61,0.09,17,756,No,1
39,female,Bachelor,61079,17,RENT,5500,PERSONAL,6.54,0.09,13,580,Yes,1
41,female,Associate,57471,16,MORTGAGE,7500,EDUCATION,11.12,0.13,13,703,Yes,1
36,male,Bachelor,60984,14,RENT,5500,DEBTCONSOLIDATION,8.32,0.09,16,623,Yes,1
46,male,Associate,57581,21,MORTGAGE,6000,PERSONAL,7.14,0.1,15,574,Yes,1
43,male,High School,57338,17,OWN,10000,VENTURE,7.88,0.17,16,638,No,1
37,male,Associate,57341,14,MORTGAGE,7000,PERSONAL,11.01,0.12,11,662,Yes,1
36,female,High School,57469,14,MORTGAGE,5500,EDUCATION,7.14,0.1,16,694,No,1
41,female,Associate,57499,19,OWN,14000,PERSONAL,7.88,0.24,12,663,Yes,1
37,male,High School,65977,17,RENT,5500,VENTURE,13.23,0.08,12,674,No,1
46,male,High School,72993,28,RENT,5500,PERSONAL,14.22,0.08,17,563,Yes,1
44,male,Master,76897,24,RENT,5500,MEDICAL,7.51,0.07,13,685,No,1
37,male,High School,96958,12,RENT,5500,EDUCATION,7.88,0.06,11,595,No,1
38,female,Master,205089,15,RENT,5500,VENTURE,11.01,0.03,13,722,Yes,1
39,male,High School,58156,19,MORTGAGE,5000,DEBTCONSOLIDATION,7.51,0.09,14,594,Yes,1
36,female,Master,57941,12,MORTGAGE,2700,DEBTCONSOLIDATION,5.79,0.05,14,692,No,1
38,female,Bachelor,36991,16,RENT,5600,EDUCATION,9.99,0.15,15,637,No,1
38,male,Master,42548,15,RENT,5600,PERSONAL,11.11,0.13,11,715,Yes,1
40,male,Doctorate,46535,20,RENT,5600,MEDICAL,11.58,0.12,17,659,No,1
46,male,Master,58618,24,OWN,27175,VENTURE,8.49,0.46,13,659,Yes,1
